"producto","presentacion","marca","categoria","catalogo","precio","fechaRegistro","cadenaComercial","giro","nombreComercial","direccion","estado","municipio","latitud","longitud"
"TELEVISORES","KDL-40EX401. COLOR 40 PLGS. PANTALLA CRISTAL LIQUIDO","SONY. BRAVIA","APARATOS ELECTRONICOS","ELECTRODOMESTICOS",9999,"2011-01-10 00:00:00.000","MERCADO SORIANA","TIENDA DE AUTOSERVICIO","MERCADO SORIANA SUCURSAL LA VIGA RECREO","CALZ. DE LA VIGA No. 672 ESQ. RECREO","DISTRITO FEDERAL","IZTACALCO                               ",NA,NA
"TELEVISORES","TC-L42U22X. COLOR 42 PLGS. PANTALLA CRISTAL LIQUIDO","PANASONIC. VIERA","APARATOS ELECTRONICOS","ELECTRODOMESTICOS",15839,"2011-01-10 00:00:00.000","SEARS ROEBUCK DE MEXICO","TIENDA DE AUTOSERVICIO","SEARS SUCURSAL FORUM CULIACAN","BOULEVARD JOSE DIEGO VALADEZ NO. 167 PTE. ENTRE PROYECT","SINALOA","CULIACAN                                ",24.814667,-107.399061
"AIRES ACONDICIONADOS","W122CM. 12,000 BTU'S. TIPO VENTANA","LG","APARATOS ELECTRICOS","ELECTRODOMESTICOS",2445,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL UNICA","AV. HEROES DE NOCUPETARO Nª 201","MICHOACÁN DE OCAMPO","MORELIA                                 ",19.709748,-101.190649
"AIRES ACONDICIONADOS","W122CM. 12,000 BTU'S. TIPO VENTANA","LG","APARATOS ELECTRICOS","ELECTRODOMESTICOS",4198,"2011-01-10 00:00:00.000","SORIANA","TIENDA DE AUTOSERVICIO","SORIANA SUCURSAL NORTE","AV. RAFAEL CUERVO NO. 60, ENTRE  PALMA SOLA Y PLAYA DEL","VERACRUZ DE IGNACIO DE LA LLAVE","VERACRUZ                                ",NA,NA
"AIRES ACONDICIONADOS","W051CM. 5,050 BTU´S. TIPO VENTANA","LG","APARATOS ELECTRICOS","ELECTRODOMESTICOS",1695,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL MONTEJO","PASEO MONTEJO No. 454  LOC. 01 ENTRE 27 A Y 29 A","YUCATÁN","MERIDA                                  ",20.989262,-89.615838
"AIRES ACONDICIONADOS","W051CM. 5,050 BTU´S. TIPO VENTANA","LG","APARATOS ELECTRICOS","ELECTRODOMESTICOS",2289,"2011-01-10 00:00:00.000","SORIANA","TIENDA DE AUTOSERVICIO","SORIANA SUCURSAL NORTE","AV. RAFAEL CUERVO NO. 60, ENTRE  PALMA SOLA Y PLAYA DEL","VERACRUZ DE IGNACIO DE LA LLAVE","VERACRUZ                                ",NA,NA
"FOCO","TRANSPARENTE DE 25 A 100 WATTS","MARCA INSTITUCIONAL","ACCESORIOS DOMESTICOS","BASICOS",5.89,"2011-01-10 00:00:00.000","SORIANA","TIENDA DE AUTOSERVICIO","SORIANA SUCURSAL NORTE","AV. RAFAEL CUERVO NO. 60, ENTRE  PALMA SOLA Y PLAYA DEL","VERACRUZ DE IGNACIO DE LA LLAVE","VERACRUZ                                ",NA,NA
"FOCO","TRANSPARENTE DE 25 A 100 WATTS","MARCA INSTITUCIONAL","ACCESORIOS DOMESTICOS","BASICOS",4.89,"2011-01-10 00:00:00.000","MERCADO SORIANA","TIENDA DE AUTOSERVICIO","MERCADO SORIANA SUCURSAL LA VIGA RECREO","CALZ. DE LA VIGA No. 672 ESQ. RECREO","DISTRITO FEDERAL","IZTACALCO                               ",NA,NA
"DETERGENTE P/ROPA","BOLSA 1 KG. POLVO","BLANCA NIEVES","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",18.35,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL UNICA","AV. HEROES DE NOCUPETARO Nª 201","MICHOACÁN DE OCAMPO","MORELIA                                 ",19.709748,-101.190649
"DETERGENTE P/ROPA","BOLSA 1 KG. POLVO","BLANCA NIEVES","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",20.58,"2011-01-10 00:00:00.000","I.M.S.S.","TIENDA DE AUTOSERVICIO","IMSS SUCURSAL CENTRO MEDICO","DR. SALVADOR QUEVEDO Y ZUBIETO NO.625 ENTRE BELISARIO D","JALISCO","GUADALAJARA                             ",20.683213,-103.329311
"DETERGENTE P/ROPA","BOLSA 1 KG. POLVO","BLANCA NIEVES","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",21,"2011-01-10 00:00:00.000","MERCADO ALCALDE","MERCADO PUBLICO","MERCADO ALCALDE","LICEO ENTRE HERRERA Y CAIRO Y PINO SUAREZ","JALISCO","GUADALAJARA                             ",20.681978,-103.346367
"DETERGENTE P/ROPA","BOLSA 1 KG. POLVO","BLANCA NIEVES","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",23.59,"2011-01-10 00:00:00.000","ABARROTERA GUADALUPANA (FRUTAS)","TIENDA DE AUTOSERVICIO","LA GUADALUPANA SUCURSAL PINO SUAREZ","PRIMAVERA NO. 127 , ENTREBAZAR ZOZAYA Y PEDRO FUENTES","TABASCO","CENTRO                                  ",17.995897,-92.91478
"DETERGENTE P/ROPA","BOLSA 1 KG. POLVO","BLANCA NIEVES","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",17.9,"2011-01-10 00:00:00.000","SORIANA","TIENDA DE AUTOSERVICIO","SORIANA SUCURSAL NORTE","AV. RAFAEL CUERVO NO. 60, ENTRE  PALMA SOLA Y PLAYA DEL","VERACRUZ DE IGNACIO DE LA LLAVE","VERACRUZ                                ",NA,NA
"PILAS ELECTRICAS","PAQUETE CON 4. AA. ULTRA. POWER","DURACELL","ACCESORIOS DOMESTICOS","BASICOS",60.5,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL UNICA","AV. HEROES DE NOCUPETARO Nª 201","MICHOACÁN DE OCAMPO","MORELIA                                 ",19.709748,-101.190649
"DETERGENTE P/TRASTES","BOTELLA 400 ML. LIQUIDO","AXION. LIMON","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",10.35,"2011-01-10 00:00:00.000","CASA LEY","TIENDA DE AUTOSERVICIO","CASA LEY SUCURSAL CENTRO","AV. MEXICO NO. 1150, ENTRE PANAMA Y URUGUAY","JALISCO","PUERTO VALLARTA                         ",20.617341,-105.231415
"DETERGENTE P/TRASTES","BOTELLA 400 ML. LIQUIDO","AXION. LIMON","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",10.21,"2011-01-10 00:00:00.000","I.M.S.S.","TIENDA DE AUTOSERVICIO","IMSS SUCURSAL CENTRO MEDICO","DR. SALVADOR QUEVEDO Y ZUBIETO NO.625 ENTRE BELISARIO D","JALISCO","GUADALAJARA                             ",20.683213,-103.329311
"DETERGENTE P/TRASTES","BOTELLA 400 ML. LIQUIDO","AXION. LIMON","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",12,"2011-01-10 00:00:00.000","MERCADO ALCALDE","MERCADO PUBLICO","MERCADO ALCALDE","LICEO ENTRE HERRERA Y CAIRO Y PINO SUAREZ","JALISCO","GUADALAJARA                             ",20.681978,-103.346367
"DETERGENTE P/TRASTES","BOTELLA 900 ML. LIQUIDO. LIMON","AXION","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",15.09,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL MONTEJO","PASEO MONTEJO No. 454  LOC. 01 ENTRE 27 A Y 29 A","YUCATÁN","MERIDA                                  ",20.989262,-89.615838
"DETERGENTE P/TRASTES","BOTELLA 900 ML. LIQUIDO. LIMON","AXION","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",21.9,"2011-01-10 00:00:00.000","SORIANA","TIENDA DE AUTOSERVICIO","SORIANA SUCURSAL NORTE","AV. RAFAEL CUERVO NO. 60, ENTRE  PALMA SOLA Y PLAYA DEL","VERACRUZ DE IGNACIO DE LA LLAVE","VERACRUZ                                ",NA,NA
"DETERGENTE P/TRASTES","BOTELLA 900 ML. LIQUIDO. LIMON","AXION","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",19,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL UNICA","AV. HEROES DE NOCUPETARO Nª 201","MICHOACÁN DE OCAMPO","MORELIA                                 ",19.709748,-101.190649
"DETERGENTE P/TRASTES","BOTELLA 900 ML. LIQUIDO. LIMON","AXION","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",21.9,"2011-01-10 00:00:00.000","MERCADO SORIANA","TIENDA DE AUTOSERVICIO","MERCADO SORIANA SUCURSAL LA VIGA RECREO","CALZ. DE LA VIGA No. 672 ESQ. RECREO","DISTRITO FEDERAL","IZTACALCO                               ",NA,NA
"DETERGENTE P/TRASTES","BOTELLA 900 ML. LIQUIDO. LIMON","AXION","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",20.43,"2011-01-10 00:00:00.000","I.M.S.S.","TIENDA DE AUTOSERVICIO","IMSS SUCURSAL CENTRO MEDICO","DR. SALVADOR QUEVEDO Y ZUBIETO NO.625 ENTRE BELISARIO D","JALISCO","GUADALAJARA                             ",20.683213,-103.329311
"DETERGENTE P/TRASTES","BOTELLA 900 ML. LIQUIDO. LIMON","AXION","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",20.5,"2011-01-10 00:00:00.000","MERCADO ALCALDE","MERCADO PUBLICO","MERCADO ALCALDE","LICEO ENTRE HERRERA Y CAIRO Y PINO SUAREZ","JALISCO","GUADALAJARA                             ",20.681978,-103.346367
"DETERGENTE P/TRASTES","BOTELLA 900 ML. LIQUIDO. LIMON","AXION","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",22,"2011-01-10 00:00:00.000","CASA LEY","TIENDA DE AUTOSERVICIO","CASA LEY SUCURSAL CENTRO","AV. MEXICO NO. 1150, ENTRE PANAMA Y URUGUAY","JALISCO","PUERTO VALLARTA                         ",20.617341,-105.231415
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO","MAS. BLANCO","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",32,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL UNICA","AV. HEROES DE NOCUPETARO Nª 201","MICHOACÁN DE OCAMPO","MORELIA                                 ",19.709748,-101.190649
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO","MAS. BLANCO","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",32.75,"2011-01-10 00:00:00.000","MERCADO SORIANA","TIENDA DE AUTOSERVICIO","MERCADO SORIANA SUCURSAL LA VIGA RECREO","CALZ. DE LA VIGA No. 672 ESQ. RECREO","DISTRITO FEDERAL","IZTACALCO                               ",NA,NA
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO","MAS. BLANCO","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",35,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL MONTEJO","PASEO MONTEJO No. 454  LOC. 01 ENTRE 27 A Y 29 A","YUCATÁN","MERIDA                                  ",20.989262,-89.615838
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO. DELICADA","VEL ROSITA","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",35.9,"2011-01-10 00:00:00.000","SORIANA","TIENDA DE AUTOSERVICIO","SORIANA SUCURSAL NORTE","AV. RAFAEL CUERVO NO. 60, ENTRE  PALMA SOLA Y PLAYA DEL","VERACRUZ DE IGNACIO DE LA LLAVE","VERACRUZ                                ",NA,NA
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO. DELICADA","VEL ROSITA","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",36.2,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL MONTEJO","PASEO MONTEJO No. 454  LOC. 01 ENTRE 27 A Y 29 A","YUCATÁN","MERIDA                                  ",20.989262,-89.615838
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO. DELICADA","VEL ROSITA","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",34.85,"2011-01-10 00:00:00.000","CASA LEY","TIENDA DE AUTOSERVICIO","CASA LEY SUCURSAL CENTRO","AV. MEXICO NO. 1150, ENTRE PANAMA Y URUGUAY","JALISCO","PUERTO VALLARTA                         ",20.617341,-105.231415
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO. DELICADA","VEL ROSITA","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",29.71,"2011-01-10 00:00:00.000","I.M.S.S.","TIENDA DE AUTOSERVICIO","IMSS SUCURSAL CENTRO MEDICO","DR. SALVADOR QUEVEDO Y ZUBIETO NO.625 ENTRE BELISARIO D","JALISCO","GUADALAJARA                             ",20.683213,-103.329311
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO. DELICADA","VEL ROSITA","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",32,"2011-01-10 00:00:00.000","MERCADO ALCALDE","MERCADO PUBLICO","MERCADO ALCALDE","LICEO ENTRE HERRERA Y CAIRO Y PINO SUAREZ","JALISCO","GUADALAJARA                             ",20.681978,-103.346367
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO. DELICADA","VEL ROSITA","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",36.2,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL UNICA","AV. HEROES DE NOCUPETARO Nª 201","MICHOACÁN DE OCAMPO","MORELIA                                 ",19.709748,-101.190649
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO","MAS. DELICADA","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",31.28,"2011-01-10 00:00:00.000","ABARROTERA GUADALUPANA (FRUTAS)","TIENDA DE AUTOSERVICIO","LA GUADALUPANA SUCURSAL PINO SUAREZ","PRIMAVERA NO. 127 , ENTREBAZAR ZOZAYA Y PEDRO FUENTES","TABASCO","CENTRO                                  ",17.995897,-92.91478
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO","MAS. DELICADA","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",34.1,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL UNICA","AV. HEROES DE NOCUPETARO Nª 201","MICHOACÁN DE OCAMPO","MORELIA                                 ",19.709748,-101.190649
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO","MAS. DELICADA","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",33.9,"2011-01-10 00:00:00.000","SORIANA","TIENDA DE AUTOSERVICIO","SORIANA SUCURSAL NORTE","AV. RAFAEL CUERVO NO. 60, ENTRE  PALMA SOLA Y PLAYA DEL","VERACRUZ DE IGNACIO DE LA LLAVE","VERACRUZ                                ",NA,NA
"DETERGENTE P/ROPA","BOTELLA 1 LT. LIQUIDO","MAS. DELICADA","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",32.5,"2011-01-10 00:00:00.000","CASA LEY","TIENDA DE AUTOSERVICIO","CASA LEY SUCURSAL CENTRO","AV. MEXICO NO. 1150, ENTRE PANAMA Y URUGUAY","JALISCO","PUERTO VALLARTA                         ",20.617341,-105.231415
"PRODOLINA","CAJA CON 5 AMPOLLETAS 4 ML DE 2 GR","BOEHRINGER INGELHEIM PROMECO, S.A. DE C.V.","MEDICAMENTOS","MEDICAMENTOS",62.4,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL MONTEJO","PASEO MONTEJO No. 454  LOC. 01 ENTRE 27 A Y 29 A","YUCATÁN","MERIDA                                  ",20.989262,-89.615838
"PRODOLINA","CAJA CON 5 AMPOLLETAS 4 ML DE 2 GR","BOEHRINGER INGELHEIM PROMECO, S.A. DE C.V.","MEDICAMENTOS","MEDICAMENTOS",62.4,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL UNICA","AV. HEROES DE NOCUPETARO Nª 201","MICHOACÁN DE OCAMPO","MORELIA                                 ",19.709748,-101.190649
"PRODOLINA","CAJA CON 5 AMPOLLETAS 4 ML DE 2 GR","BOEHRINGER INGELHEIM PROMECO, S.A. DE C.V.","MEDICAMENTOS","MEDICAMENTOS",61.42,"2011-01-10 00:00:00.000","FARMACIA GUADALAJARA","TIENDA DE AUTOSERVICIO","FARMACIA GUADALAJARA SUCURSAL 225","AVENIDA JUAREZ NO. 38, ENTRE ZITLALPOPOCATL Y GURIDI AL","TLAXCALA","TLAXCALA                                ",19.319831,-98.235935
"PRODOLINA","CAJA CON 5 AMPOLLETAS 4 ML DE 2 GR","BOEHRINGER INGELHEIM PROMECO, S.A. DE C.V.","MEDICAMENTOS","MEDICAMENTOS",56,"2011-01-10 00:00:00.000","MERCADO SORIANA","TIENDA DE AUTOSERVICIO","MERCADO SORIANA SUCURSAL LA VIGA RECREO","CALZ. DE LA VIGA No. 672 ESQ. RECREO","DISTRITO FEDERAL","IZTACALCO                               ",NA,NA
"NAXEN","CAJA CON 45 TABLETAS DE 500 MG","SYNTEX, S.A. DE C.V.","MEDICAMENTOS","MEDICAMENTOS",489,"2011-01-10 00:00:00.000","FARMACIAS EL FENIX","FARMACIA BOTICA Y DROGUERIA","FARMACIA EL FENIX SUCURSAL  MADERO","MADERO NO.28 ENTRE JUAREZ CASI ESQUINA CON MORELOS","QUERÉTARO","SANTIAGO DE QUERETARO                   ",NA,NA
"NAXEN","CAJA CON 45 TABLETAS DE 500 MG","SYNTEX, S.A. DE C.V.","MEDICAMENTOS","MEDICAMENTOS",378.49,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL MONTEJO","PASEO MONTEJO No. 454  LOC. 01 ENTRE 27 A Y 29 A","YUCATÁN","MERIDA                                  ",20.989262,-89.615838
"NAXEN","CAJA CON 45 TABLETAS DE 500 MG","SYNTEX, S.A. DE C.V.","MEDICAMENTOS","MEDICAMENTOS",440.1,"2011-01-10 00:00:00.000","FARMACIA GUADALAJARA","TIENDA DE AUTOSERVICIO","FARMACIA GUADALAJARA SUCURSAL 225","AVENIDA JUAREZ NO. 38, ENTRE ZITLALPOPOCATL Y GURIDI AL","TLAXCALA","TLAXCALA                                ",19.319831,-98.235935
"NAXEN","CAJA CON 45 TABLETAS DE 500 MG","SYNTEX, S.A. DE C.V.","MEDICAMENTOS","MEDICAMENTOS",375,"2011-01-10 00:00:00.000","MERCADO SORIANA","TIENDA DE AUTOSERVICIO","MERCADO SORIANA SUCURSAL LA VIGA RECREO","CALZ. DE LA VIGA No. 672 ESQ. RECREO","DISTRITO FEDERAL","IZTACALCO                               ",NA,NA
"NAXEN","CAJA CON 45 TABLETAS DE 500 MG","SYNTEX, S.A. DE C.V.","MEDICAMENTOS","MEDICAMENTOS",378.49,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL UNICA","AV. HEROES DE NOCUPETARO Nª 201","MICHOACÁN DE OCAMPO","MORELIA                                 ",19.709748,-101.190649
"LIMPIADOR LIQUIDO P/PISO","BOTELLA 1 LT. MULTIUSOS. LIMON","MAESTRO LIMPIO","DETERGENTES Y PRODUCTOS SIMILARES","MERCADOS",19.75,"2011-01-10 00:00:00.000","CASA LEY","TIENDA DE AUTOSERVICIO","CASA LEY SUCURSAL CENTRO","AV. MEXICO NO. 1150, ENTRE PANAMA Y URUGUAY","JALISCO","PUERTO VALLARTA                         ",20.617341,-105.231415
"LIMPIADOR LIQUIDO P/PISO","BOTELLA 1 LT. MULTIUSOS. LIMON","MAESTRO LIMPIO","DETERGENTES Y PRODUCTOS SIMILARES","MERCADOS",18,"2011-01-10 00:00:00.000","MERCADO ALCALDE","MERCADO PUBLICO","MERCADO ALCALDE","LICEO ENTRE HERRERA Y CAIRO Y PINO SUAREZ","JALISCO","GUADALAJARA                             ",20.681978,-103.346367
"LIMPIADOR LIQUIDO P/PISO","BOTELLA 1 LT. MULTIUSOS. LIMON","MAESTRO LIMPIO","DETERGENTES Y PRODUCTOS SIMILARES","MERCADOS",18.49,"2011-01-10 00:00:00.000","SORIANA","TIENDA DE AUTOSERVICIO","SORIANA SUCURSAL NORTE","AV. RAFAEL CUERVO NO. 60, ENTRE  PALMA SOLA Y PLAYA DEL","VERACRUZ DE IGNACIO DE LA LLAVE","VERACRUZ                                ",NA,NA
"INSECTICIDA AEROSOL","BOTE 285 GR. (SIN PROMOCION) O BOTE 342 GR. (CON PROMOCION)","H-24. PODER FULMINANTE. ULTRA EFICAZ","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",43.15,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL UNICA","AV. HEROES DE NOCUPETARO Nª 201","MICHOACÁN DE OCAMPO","MORELIA                                 ",19.709748,-101.190649
"INSECTICIDA AEROSOL","BOTE 285 GR. (SIN PROMOCION) O BOTE 342 GR. (CON PROMOCION)","H-24. PODER FULMINANTE. ULTRA EFICAZ","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",43.15,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL MONTEJO","PASEO MONTEJO No. 454  LOC. 01 ENTRE 27 A Y 29 A","YUCATÁN","MERIDA                                  ",20.989262,-89.615838
"INSECTICIDA AEROSOL","BOTE 285 GR. (SIN PROMOCION) O BOTE 342 GR. (CON PROMOCION)","H-24. PODER FULMINANTE. ULTRA EFICAZ","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",35,"2011-01-10 00:00:00.000","MERCADO ALCALDE","MERCADO PUBLICO","MERCADO ALCALDE","LICEO ENTRE HERRERA Y CAIRO Y PINO SUAREZ","JALISCO","GUADALAJARA                             ",20.681978,-103.346367
"INSECTICIDA AEROSOL","BOTE 285 GR. (SIN PROMOCION) O BOTE 342 GR. (CON PROMOCION)","H-24. PODER FULMINANTE. ULTRA EFICAZ","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",36.62,"2011-01-10 00:00:00.000","I.M.S.S.","TIENDA DE AUTOSERVICIO","IMSS SUCURSAL CENTRO MEDICO","DR. SALVADOR QUEVEDO Y ZUBIETO NO.625 ENTRE BELISARIO D","JALISCO","GUADALAJARA                             ",20.683213,-103.329311
"INSECTICIDA AEROSOL","BOTE 285 GR. (SIN PROMOCION) O BOTE 342 GR. (CON PROMOCION)","H-24. PODER FULMINANTE. ULTRA EFICAZ","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",35.75,"2011-01-10 00:00:00.000","MERCADO SORIANA","TIENDA DE AUTOSERVICIO","MERCADO SORIANA SUCURSAL LA VIGA RECREO","CALZ. DE LA VIGA No. 672 ESQ. RECREO","DISTRITO FEDERAL","IZTACALCO                               ",NA,NA
"INSECTICIDA AEROSOL","BOTE 309 GR. (SIN PROMOCION) O BOTE 372 GR. (CON PROMOCION)","H-24. CASA Y JARDIN","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",31.9,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL UNICA","AV. HEROES DE NOCUPETARO Nª 201","MICHOACÁN DE OCAMPO","MORELIA                                 ",19.709748,-101.190649
"INSECTICIDA AEROSOL","BOTE 309 GR. (SIN PROMOCION) O BOTE 372 GR. (CON PROMOCION)","H-24. CASA Y JARDIN","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",29.9,"2011-01-10 00:00:00.000","MERCADO SORIANA","TIENDA DE AUTOSERVICIO","MERCADO SORIANA SUCURSAL LA VIGA RECREO","CALZ. DE LA VIGA No. 672 ESQ. RECREO","DISTRITO FEDERAL","IZTACALCO                               ",NA,NA
"INSECTICIDA AEROSOL","BOTE 309 GR. (SIN PROMOCION) O BOTE 372 GR. (CON PROMOCION)","H-24. CASA Y JARDIN","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",34.3,"2011-01-10 00:00:00.000","I.M.S.S.","TIENDA DE AUTOSERVICIO","IMSS SUCURSAL CENTRO MEDICO","DR. SALVADOR QUEVEDO Y ZUBIETO NO.625 ENTRE BELISARIO D","JALISCO","GUADALAJARA                             ",20.683213,-103.329311
"INSECTICIDA AEROSOL","BOTE 309 GR. (SIN PROMOCION) O BOTE 372 GR. (CON PROMOCION)","H-24. CASA Y JARDIN","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",32,"2011-01-10 00:00:00.000","MERCADO ALCALDE","MERCADO PUBLICO","MERCADO ALCALDE","LICEO ENTRE HERRERA Y CAIRO Y PINO SUAREZ","JALISCO","GUADALAJARA                             ",20.681978,-103.346367
"INSECTICIDA AEROSOL","BOTE 309 GR. (SIN PROMOCION) O BOTE 372 GR. (CON PROMOCION)","H-24. CASA Y JARDIN","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",31.9,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL MONTEJO","PASEO MONTEJO No. 454  LOC. 01 ENTRE 27 A Y 29 A","YUCATÁN","MERIDA                                  ",20.989262,-89.615838
"KLARICID H.P.","CAJA CON 10 TABLETAS DE 500 MG","ABBOTT LABORATORIES DE MEXICO, S.A. DE C.V.","MEDICAMENTOS","MEDICAMENTOS",399.5,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL MONTEJO","PASEO MONTEJO No. 454  LOC. 01 ENTRE 27 A Y 29 A","YUCATÁN","MERIDA                                  ",20.989262,-89.615838
"KLARICID H.P.","CAJA CON 10 TABLETAS DE 500 MG","ABBOTT LABORATORIES DE MEXICO, S.A. DE C.V.","MEDICAMENTOS","MEDICAMENTOS",498.26,"2011-01-10 00:00:00.000","FARMACIA GUADALAJARA","TIENDA DE AUTOSERVICIO","FARMACIA GUADALAJARA SUCURSAL 225","AVENIDA JUAREZ NO. 38, ENTRE ZITLALPOPOCATL Y GURIDI AL","TLAXCALA","TLAXCALA                                ",19.319831,-98.235935
"KLARICID H.P.","CAJA CON 10 TABLETAS DE 500 MG","ABBOTT LABORATORIES DE MEXICO, S.A. DE C.V.","MEDICAMENTOS","MEDICAMENTOS",419,"2011-01-10 00:00:00.000","MERCADO SORIANA","TIENDA DE AUTOSERVICIO","MERCADO SORIANA SUCURSAL LA VIGA RECREO","CALZ. DE LA VIGA No. 672 ESQ. RECREO","DISTRITO FEDERAL","IZTACALCO                               ",NA,NA
"KLARICID H.P.","CAJA CON 10 TABLETAS DE 500 MG","ABBOTT LABORATORIES DE MEXICO, S.A. DE C.V.","MEDICAMENTOS","MEDICAMENTOS",399.5,"2011-01-10 00:00:00.000","CHEDRAUI","TIENDA DE AUTOSERVICIO","CHEDRAUI SUCURSAL UNICA","AV. HEROES DE NOCUPETARO Nª 201","MICHOACÁN DE OCAMPO","MORELIA                                 ",19.709748,-101.190649
